,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24
5258,138,138,25,25,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5259,66,66,23,23,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,26,26,6,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,114,114,34,34,2,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,341,341,334,334,0,0,3,3,0,30,0,0,0,0,2,0,0,0,0,0,0
5264,31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
5265,81,81,74,74,0,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0
5266,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,485,485,52,52,12,12,7,24,0,4,0,0,0,0,0,0,0,0,0,0,0
5268,103,103,34,34,3,3,3,2,0,0,2,3,13,0,2,0,0,0,0,0,0
5269,75,75,7,7,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5270,29,29,6,6,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
5271,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,86,86,33,33,3,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0
5273,219,219,15,15,2,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0
5274,86,86,33,33,2,2,1,26,0,2,0,0,0,0,0,0,0,0,0,0,0
5275,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,36,36,12,12,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,447,447,442,442,0,0,1,3,0,35,0,0,0,0,1,0,0,0,0,0,0
5278,47,47,12,12,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,41,41,37,37,0,0,2,2,0,7,0,0,0,0,1,1,0,0,0,0,0
5280,96,96,43,43,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0
5281,152,152,65,65,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,152,152,140,140,0,0,3,8,0,69,0,0,0,0,2,0,0,0,8,0,0
5283,30,30,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,90,90,16,16,4,4,3,16,0,2,0,0,0,0,0,0,0,0,0,0,0
5285,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,60,60,53,53,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0
5287,16,16,5,5,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5288,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,35,35,32,32,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0
5290,24,24,4,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,138,138,40,40,0,0,2,1,0,10,0,0,0,0,2,0,0,0,0,0,0
5292,30,30,27,27,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
5293,110,110,26,26,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,55,55,50,50,0,0,3,1,0,10,0,0,0,0,2,0,0,0,9,0,0
5295,43,43,31,31,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5296,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,70,70,18,18,2,2,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0
5298,91,91,20,20,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
5299,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,49,49,43,43,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
5301,202,202,25,25,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,41,41,14,14,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
5303,766,766,24,24,2,2,2,18,0,0,0,0,0,1,0,0,0,0,0,0,0
5304,29,29,17,17,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
5305,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,103,103,96,96,0,0,3,3,0,44,0,0,0,0,2,0,0,0,8,0,0
5307,44,44,7,7,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,471,471,469,469,0,0,5,0,0,53,0,0,0,0,1,0,0,0,0,0,0
5311,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,93,93,27,27,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,24,24,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,101,101,93,93,0,0,3,4,0,15,0,0,0,0,2,0,0,0,10,0,0
5315,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,214,214,94,94,4,4,3,2,0,5,0,0,0,0,2,0,0,0,0,0,0
5318,25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5319,27,27,8,8,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,118,118,22,22,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,820,820,74,74,2,2,2,34,2,25,0,0,0,0,0,0,0,0,0,0,0
5322,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,59,59,53,53,0,0,3,2,0,14,0,0,0,0,2,0,0,0,8,0,0
5324,59,59,23,23,2,2,2,17,0,3,0,0,0,0,0,0,0,0,0,0,0
5325,141,141,11,11,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,82,82,75,75,0,0,4,3,0,14,0,0,0,0,2,0,0,0,0,0,0
5328,26,26,19,19,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0
5329,45,45,28,28,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0
5330,15,15,12,12,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
5331,44,44,12,12,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
5332,103,103,97,97,0,0,2,2,0,12,0,0,0,0,2,0,0,0,8,0,0
5333,340,340,49,49,2,2,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0
5334,278,278,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5335,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,117,117,21,21,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5337,61,61,36,36,2,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
5338,72,72,63,63,0,0,2,5,0,14,0,0,0,0,2,0,0,0,8,0,0
5339,118,118,25,25,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0
5340,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,977,977,58,58,2,2,2,38,0,0,0,0,0,0,0,0,0,1,0,0,0
5343,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,47,47,38,38,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0
5346,107,107,33,33,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5347,85,85,45,45,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0
5348,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,80,80,40,40,2,2,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0
5351,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,51,51,30,30,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0
5354,419,419,413,413,0,0,2,2,0,14,0,0,0,0,2,0,0,0,1,0,0
5355,58,58,28,28,6,6,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5356,90,90,21,21,2,2,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0
5357,30,30,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,44,44,11,11,2,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0
5359,37,37,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,244,244,64,64,2,2,1,6,0,8,2,3,1,0,1,0,0,0,0,0,0
5361,19,19,6,6,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5362,105,105,97,97,0,0,3,4,0,14,0,0,0,0,2,0,0,0,0,0,0
5363,40,40,36,36,0,0,2,2,0,7,0,0,0,0,1,1,0,0,0,0,0
5364,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,22,22,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,183,183,87,87,4,4,4,5,0,0,0,1,0,0,2,0,0,0,0,0,0
5368,48,48,44,44,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0
5369,31,31,6,6,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
5370,89,89,18,18,2,2,2,8,0,4,0,0,0,1,0,0,0,0,0,0,0
5371,30,30,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
5372,52,52,47,47,0,0,2,2,0,5,0,0,1,0,0,0,0,0,0,0,0
5373,58,58,23,23,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
5374,69,69,33,33,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,34,34,9,9,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,102,102,96,96,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0
5377,36,36,12,12,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
5378,45,45,33,33,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5379,149,149,61,61,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,224,224,32,32,2,2,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0
5381,38,38,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,68,68,62,62,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0
5383,100,99,90,89,0,0,1,8,0,9,0,0,0,0,1,0,0,0,0,0,0
5384,344,344,51,51,2,2,2,33,0,0,0,0,0,0,1,0,0,0,0,0,0
5385,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,25,25,9,9,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
5387,68,68,62,62,0,0,3,2,0,10,0,0,0,0,2,0,0,0,9,0,0
5388,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5389,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,116,116,111,111,0,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0
5391,33,33,9,9,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,55,55,26,26,2,2,2,4,0,17,0,0,0,0,0,0,0,0,0,0,0
5393,433,433,61,61,2,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,85,85,17,17,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
5396,114,114,30,30,2,2,2,14,0,0,0,0,0,0,0,14,0,0,0,0,0
5397,230,230,218,218,0,0,3,8,0,60,0,0,0,0,2,0,0,0,9,0,0
5398,33,33,21,21,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5399,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,78,78,70,70,0,0,3,4,0,10,0,0,0,0,2,0,0,0,8,0,0
5401,47,47,5,5,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5402,57,57,26,26,2,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0
5403,325,325,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5404,39,39,11,11,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,21,21,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5408,43,43,30,30,0,0,1,11,0,13,0,0,0,0,0,0,0,0,0,0,0
5409,369,369,18,18,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
5410,23,23,12,12,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5411,29,29,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
5413,55,55,17,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,157,157,53,53,2,2,1,4,0,4,2,3,1,0,1,0,0,0,0,0,0
5415,45,45,8,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,33,33,10,10,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,428,428,30,30,2,2,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0
5418,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,48,48,42,42,0,0,3,2,0,10,0,0,0,0,2,0,0,0,10,0,0
5420,64,64,57,57,0,0,4,3,0,20,0,0,0,0,2,0,0,0,0,0,0
5421,33,33,9,9,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,109,109,51,51,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
5424,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5427,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,73,73,64,64,0,0,5,4,0,33,0,0,0,0,2,0,0,0,0,0,0
5430,32,32,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0
5431,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,47,47,13,13,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,29,29,7,7,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,319,319,312,312,0,0,6,1,0,18,0,0,0,0,3,0,0,0,17,0,0
5437,24,24,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,139,139,9,9,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
5440,103,103,95,95,0,0,3,4,0,20,0,0,0,0,2,0,0,0,8,0,0
5441,79,79,39,39,2,2,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0
5442,116,116,8,8,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
5443,25,25,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
5444,162,162,154,154,0,0,4,2,0,19,0,0,0,0,3,0,0,0,8,0,0
5445,39,39,12,12,2,2,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0
5446,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,35,35,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
5449,283,283,37,37,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,96,96,64,64,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0
5451,75,75,16,16,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
5452,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,404,404,52,52,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,21,21,9,9,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5455,51,51,44,44,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0
5456,186,186,95,95,4,4,2,2,0,4,2,3,1,0,2,0,0,0,0,0,0
5457,201,201,191,191,0,0,4,5,0,16,0,0,0,0,3,0,0,0,12,0,0
5458,33,33,10,10,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,29,29,26,26,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0
5462,78,78,52,52,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0
5463,135,135,113,113,0,0,8,9,0,25,1,2,0,0,4,0,0,0,0,0,0
5464,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,91,91,67,67,0,0,2,22,0,5,0,0,0,0,0,0,0,0,0,0,0
5466,44,44,12,12,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,79,79,21,21,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,104,104,50,50,1,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,67,67,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5470,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,22,22,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
5472,48,48,7,7,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,115,115,44,44,3,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0
5474,169,169,10,10,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
5475,41,41,18,18,2,2,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0
5476,48,48,23,23,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0
5477,119,119,36,36,2,2,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,113,113,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
5479,34,34,10,10,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,37,37,34,34,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
5481,32,32,28,28,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0
5482,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5483,34,34,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,31,31,26,26,0,0,2,3,0,4,0,0,0,0,1,0,0,0,0,0,0
5485,32,32,9,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,31,31,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,39,39,12,12,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,31,31,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
5490,34,34,9,9,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,122,122,37,37,2,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,61,61,17,17,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5494,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,43,43,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
5496,24,24,7,7,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
5497,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,47,47,16,16,2,2,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0
5499,16,16,9,9,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,96,96,86,86,0,0,3,6,0,22,0,0,0,0,2,0,0,0,9,0,0
5501,91,91,30,30,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,619,619,56,56,2,2,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,76,76,23,23,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,47,47,13,13,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,108,108,27,27,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,56,56,14,14,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
5509,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,221,221,211,211,0,0,3,6,0,42,0,0,0,0,2,0,0,0,8,0,0
5511,26,26,6,6,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
5512,126,126,62,62,4,4,3,31,0,7,0,0,0,0,0,0,0,0,0,0,0
5513,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5514,108,108,32,32,3,3,3,2,0,0,1,1,10,0,2,0,0,0,0,0,0
5515,67,67,24,24,2,2,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0
5516,82,82,17,17,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
5517,33,33,8,8,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0
5518,578,578,278,278,3,3,3,8,0,0,0,0,0,0,2,0,0,0,0,0,0
5519,21,21,6,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,41,41,10,10,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,88,88,75,75,0,0,4,8,0,26,0,0,0,0,3,0,0,0,0,0,0
5522,61,61,51,51,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5523,42,42,9,9,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
5524,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,25,25,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,54,54,51,51,0,0,2,1,0,31,0,0,0,0,1,0,0,0,0,0,0
5528,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,55,55,18,18,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,23,23,12,12,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5531,104,104,31,31,2,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,55,55,15,15,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5533,191,191,27,27,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,56,56,13,13,2,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0
5535,40,40,14,14,2,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0
5536,99,99,25,25,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,121,121,53,53,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0
5538,79,79,23,23,2,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,113,113,10,10,2,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
5540,128,128,118,118,0,0,5,3,0,9,0,0,0,0,2,0,0,0,0,0,0
5541,23,23,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
5542,23,23,20,20,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
5543,25,25,13,13,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5544,26,26,6,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,28,28,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,48,48,15,15,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,32,32,11,11,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
5550,31,31,9,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,25,25,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5555,53,53,12,12,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
5556,31,31,28,28,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
5557,1139,1139,66,66,4,4,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0
5558,27,27,10,10,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
5559,29,29,26,26,0,0,2,1,0,7,0,0,0,0,1,0,0,0,0,0,0
5560,27,27,9,9,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
5561,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,37,37,16,16,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,30,30,26,26,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0
5564,85,85,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5565,59,59,35,35,2,2,2,11,0,14,0,0,0,0,0,0,0,0,0,0,0
